Age,Gender,Height_m,Weight_kg,BMI,Activity_Level,Label,Recommendation
35,0,1.75,53.61,17.51,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
38,0,1.72,71.44,24.15,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
50,0,1.73,87.14,29.12,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
38,0,1.84,52.58,15.53,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
55,0,1.59,49.63,19.63,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
53,1,1.64,64.66,24.04,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
22,0,1.8,57.02,17.6,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
29,0,1.75,46.73,15.26,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
18,0,1.48,33.83,15.44,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
30,1,1.47,45.75,21.17,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
47,0,1.88,63.85,18.07,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
49,0,1.53,36.89,15.76,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
50,0,1.54,39.02,16.45,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
31,0,1.84,61.59,18.19,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
25,0,1.77,53.46,17.06,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
43,1,1.68,69.9,24.77,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
33,0,1.56,52.93,21.75,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
45,1,1.73,46.83,15.65,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
39,0,1.7,63.85,22.09,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
43,1,1.71,46.69,15.97,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
36,0,1.9,54.29,15.04,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
36,1,1.53,36.59,15.63,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
37,1,1.48,49.1,22.42,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
18,1,1.79,67.78,21.15,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
39,1,1.82,105.74,31.92,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
30,1,1.58,37.73,15.11,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
43,0,1.73,90.14,30.12,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
21,0,1.97,60.86,15.68,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
56,0,1.88,64.18,18.16,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
23,0,2,107.34,26.83,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
40,0,1.49,35.45,15.97,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
51,0,1.56,37.87,15.56,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
23,1,1.71,67.09,22.94,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
38,1,1.75,97.25,31.75,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
50,0,1.67,63.53,22.78,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
40,1,1.54,43.41,18.3,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
32,0,1.63,49.59,18.66,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
22,1,1.63,40.81,15.36,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
31,0,1.66,44.19,16.04,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
34,0,1.55,83.45,34.74,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
40,1,1.76,47.12,15.21,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
38,0,1.78,76.67,24.2,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
25,0,1.63,46.3,17.43,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
26,0,1.97,131.99,34.01,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
20,0,1.84,58.77,17.36,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
31,1,1.91,120.51,33.03,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
30,1,1.62,67.77,25.82,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
28,0,1.56,42.5,17.46,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
19,1,1.45,44.52,21.18,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
31,1,1.85,62.6,18.29,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
45,0,1.73,47.25,15.79,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
36,1,1.41,42.93,21.59,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
51,0,1.77,104.86,33.47,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
42,1,1.48,34.32,15.67,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
53,1,1.42,43.49,21.57,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
19,1,1.53,55.46,23.69,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
57,0,1.73,50.84,16.99,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
57,1,1.51,45.75,20.06,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
43,0,1.78,83.37,26.31,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
51,1,1.97,63.69,16.41,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
23,1,1.56,56.3,23.13,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
24,1,1.88,100.72,28.5,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
44,0,1.54,41.3,17.41,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
32,1,1.84,88.87,26.25,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
44,1,1.95,64.63,17,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
44,1,1.49,37.18,16.75,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
49,1,1.81,108.09,32.99,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
48,1,1.51,36.39,15.96,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
31,1,1.47,34.11,15.79,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
58,1,1.79,108.69,33.92,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
53,0,1.93,62.45,16.77,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
19,1,1.66,50.56,18.35,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
48,1,1.95,87.45,23,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
43,0,1.86,63.48,18.35,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
33,0,1.56,46.92,19.28,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
23,1,1.83,63.44,18.94,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
59,0,1.99,86.79,21.91,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
30,1,1.8,55.57,17.15,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
34,1,1.69,74.14,25.96,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
55,1,1.58,73.65,29.5,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
25,0,1.42,35.36,17.54,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
44,0,1.65,48.61,17.86,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
26,0,1.65,44.41,16.31,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
40,1,1.81,52.84,16.13,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
29,1,1.86,63.37,18.32,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
36,1,1.84,115.53,34.12,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
26,1,1.64,43.03,16,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
34,1,1.84,67.22,19.85,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
25,1,1.76,106.93,34.52,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
39,1,1.41,51.1,25.71,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
53,0,1.44,72.34,34.89,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
55,1,1.54,72.87,30.73,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
47,1,1.58,70.4,28.2,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
35,1,1.55,50.52,21.03,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
48,1,1.63,78.4,29.51,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
22,1,1.41,34.98,17.6,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
59,0,1.66,49.51,17.97,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
43,1,1.49,35.75,16.1,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
56,0,1.65,43.06,15.82,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
46,1,1.9,61.36,17,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
57,0,1.61,66.37,25.6,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
33,0,1.88,80.08,22.66,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
46,0,1.69,58.65,20.54,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
30,1,1.66,43.95,15.95,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
21,0,1.47,40.44,18.71,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
34,0,1.68,47.12,16.7,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
39,0,1.95,116.23,30.57,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
42,1,1.42,32.97,16.35,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
23,0,1.9,79.21,21.94,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
39,1,1.53,46.43,19.83,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
23,0,1.71,97.43,33.32,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
18,1,1.77,105.84,33.78,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
27,0,1.45,71.32,33.92,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
58,0,1.43,66.82,32.68,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
21,1,1.65,55.72,20.47,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
18,1,1.62,90.87,34.62,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
52,0,1.49,38.27,17.24,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
26,1,1.79,72.99,22.78,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
53,1,1.51,49.65,21.78,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
55,1,1.74,58.76,19.41,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
51,0,1.82,67.44,20.36,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
28,0,2,83.95,20.99,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
21,1,1.46,51.34,24.08,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
25,1,1.75,78.59,25.66,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
27,1,1.52,35.38,15.32,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
46,0,1.78,59.84,18.89,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
31,1,1.77,72.32,23.08,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
36,1,1.5,78.66,34.96,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
20,0,1.56,38.36,15.76,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
23,1,1.83,115.19,34.4,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
47,0,1.91,67.72,18.56,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
39,1,1.68,75.62,26.79,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
44,0,1.48,45.7,20.86,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
38,1,1.87,53.94,15.42,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
36,0,1.52,55.69,24.1,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
33,0,1.95,61.25,16.11,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
45,1,1.89,71.03,19.89,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
47,1,1.62,59.43,22.65,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
33,1,1.4,66.9,34.13,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
40,0,1.56,69.16,28.42,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
50,0,1.84,58.46,17.27,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
32,1,1.76,73.87,23.85,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
29,1,1.59,44.37,17.55,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
58,1,1.47,57.02,26.39,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
30,0,1.84,60.9,17.99,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
39,1,1.77,47.42,15.14,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
18,1,1.44,52.14,25.14,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
55,1,1.96,63.35,16.49,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
40,1,1.82,74.05,22.36,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
57,0,1.89,75.53,21.14,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
38,0,1.65,52.31,19.21,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
43,1,1.48,73.17,33.41,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
44,1,1.65,82.56,30.32,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
38,1,1.55,40.59,16.89,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
46,1,1.79,92.61,28.9,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
21,0,1.44,69.57,33.55,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
27,0,1.75,58.11,18.97,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
36,0,1.47,50.38,23.31,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
42,1,1.41,31.74,15.96,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
45,0,1.75,62.83,20.51,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
26,0,1.87,114.28,32.68,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
59,1,1.98,66.01,16.84,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
34,0,1.63,69.03,25.98,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
45,0,1.46,46.17,21.66,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
26,1,1.81,69.48,21.21,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
34,1,1.98,102.51,26.15,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
27,0,1.86,63.26,18.29,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
18,0,1.9,118.41,32.8,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
48,1,1.61,80.85,31.19,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
39,1,1.51,49.12,21.55,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
31,0,1.94,76.19,20.24,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
49,1,1.99,81.13,20.49,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
37,0,1.42,65.57,32.52,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
39,1,1.48,39.32,17.95,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
36,0,1.94,80.96,21.51,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
51,0,1.65,85.24,31.31,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
32,1,1.76,48.21,15.56,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
44,0,1.86,83.06,24.01,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
40,1,1.73,83.36,27.85,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
37,0,1.93,86.92,23.34,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
55,0,1.6,63.61,24.85,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
44,0,1.97,66.26,17.07,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
41,0,1.56,49.46,20.32,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
37,1,1.67,92.55,33.18,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
44,0,1.6,44.54,17.4,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
19,1,1.64,80.98,30.11,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
53,0,1.91,60.68,16.63,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
46,1,1.97,61.38,15.82,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
32,1,1.62,56.45,21.51,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
25,0,1.57,59.24,24.03,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
40,0,1.78,82.42,26.01,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
34,1,1.81,53.79,16.42,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
18,0,1.63,70.05,26.37,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
28,1,1.7,52.99,18.34,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
55,0,1.5,43.19,19.19,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
51,1,1.67,93.48,33.52,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
34,1,1.97,60.25,15.53,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
32,1,1.61,61.57,23.75,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
59,0,1.41,34.93,17.57,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
30,1,1.46,36.94,17.33,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
19,1,1.98,61.26,15.63,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
23,1,1.91,102.87,28.2,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
19,0,1.87,102.59,29.34,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
45,0,1.97,63.75,16.43,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
30,0,1.48,39.31,17.95,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
31,1,1.94,62.3,16.55,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
40,0,1.86,54.81,15.84,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
31,1,1.57,52.17,21.17,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
55,0,1.55,81.1,33.76,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
47,0,1.99,62.1,15.68,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
50,0,1.93,59.28,15.92,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
47,0,1.46,33.84,15.87,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
31,0,1.8,71.35,22.02,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
33,0,1.75,80.91,26.42,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
27,1,1.77,48.39,15.45,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
49,1,1.68,74.96,26.56,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
48,0,1.58,58.5,23.43,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
